time_stamp,entity,new_status
1624182000.0,window,on
1624221445.348944,window,off
1624221695.380372,window,on
1624221752.770687,window,off
1624221764.091786,window,on
1624182000.0,hue.motionSensor.motion,unavailable
1624182000.0,door,off
1624207065.054395,door,on
1624207073.302944,door,off
1624208067.584552,door,on
1624208071.77542,door,off
1624211177.271952,door,on
1624211205.389938,door,off
1624255853.79314,door,on
1624255920.765671,door,off
1624258514.300873,door,on
1624258522.700631,door,off
1624182000.0,ceilingLamp,unavailable
1624182000.0,deskLamp,unavailable
1624182000.0,hueWhiteLamp3,unavailable
1624182000.0,radiatorThermostat.measuredTemperature,28.8
1624184461.355208,radiatorThermostat.measuredTemperature,28.7
1624190894.697532,radiatorThermostat.measuredTemperature,28.6
1624197229.039758,radiatorThermostat.measuredTemperature,28.5
1624203656.629458,radiatorThermostat.measuredTemperature,28.6
1624207065.424411,radiatorThermostat.measuredTemperature,28.7
1624216406.789772,radiatorThermostat.measuredTemperature,28.8
1624221445.894098,radiatorThermostat.measuredTemperature,28.9
1624222805.141581,radiatorThermostat.measuredTemperature,29.0
1624229165.463911,radiatorThermostat.measuredTemperature,28.8
1624233415.014391,radiatorThermostat.measuredTemperature,28.7
1624239802.633126,radiatorThermostat.measuredTemperature,28.5
1624242112.138644,radiatorThermostat.measuredTemperature,28.4
1624247097.700052,radiatorThermostat.measuredTemperature,28.1
1624253492.785681,radiatorThermostat.measuredTemperature,27.9
1624257115.836557,radiatorThermostat.measuredTemperature,27.8
1624263497.69085,radiatorThermostat.measuredTemperature,27.6
1624264440.944355,radiatorThermostat.measuredTemperature,27.5
1624182000.0,hue.lightLevel,unavailable
1624182000.0,hue.temperature,unavailable
1624182000.0,sun,above_horizon
1624218068.018071,sun,below_horizon
1624245420.016739,sun,above_horizon
1624182000.0,weather.homeLocation,partlycloudy
1624187779.506918,weather.homeLocation,cloudy
1624191079.510103,weather.homeLocation,partlycloudy
1624194379.514432,weather.homeLocation,cloudy
1624197679.505047,weather.homeLocation,partlycloudy
1624214179.531452,weather.homeLocation,cloudy
1624217479.528767,weather.homeLocation,partlycloudy
1624220779.565947,weather.homeLocation,cloudy
1624224079.548693,weather.homeLocation,rainy
1624237279.543719,weather.homeLocation,partlycloudy
1624243879.496113,weather.homeLocation,sunny
1624260379.52811,weather.homeLocation,partlycloudy
1624182000.0,weather.town,partlycloudy
1624199049.992275,weather.town,sunny
1624217171.246958,weather.town,rainy
1624231156.570069,weather.town,partlycloudy
1624234381.924952,weather.town,cloudy
1624241901.378233,weather.town,partlycloudy
1624249442.37294,weather.town,cloudy
1624252643.123895,weather.town,partlycloudy
1624256899.98641,weather.town,cloudy
