time_stamp,entity,new_status
1625910000.0,automation.cameraOnWhenUserLeave,on
1625910000.0,window,on
1625910000.0,hue.motionSensor.motion,unavailable
1625910000.0,hue2.motion,off
1625910000.0,ipCamera.motionActive,unavailable
1625910000.0,door,off
1625910000.0,camera.status,off
1625910000.0,ceilingLamp,off
1625910000.0,deskLamp,off
1625910000.0,huewhiteLamp2,on
1625910000.0,hueWhiteLamp3,unavailable
1625910000.0,light.livingRoom,off
1625910000.0,radiatorThermostat.measuredTemperature,22.8
1625921098.487831,radiatorThermostat.measuredTemperature,22.7
1625972181.915615,radiatorThermostat.measuredTemperature,22.6
1625977643.746429,radiatorThermostat.measuredTemperature,22.5
1625990376.653875,radiatorThermostat.measuredTemperature,22.4
1625910000.0,hue.lightLevel,unavailable
1625910000.0,hue2.lightLevel,1.0
1625929120.044876,hue2.lightLevel,1.1
1625929425.066699,hue2.lightLevel,1.0
1625933615.043071,hue2.lightLevel,1.1
1625933914.029822,hue2.lightLevel,1.0
1625910000.0,hue.temperature,unavailable
1625910000.0,hue2.temperature,20.39
1625910895.043927,hue2.temperature,20.25
1625911495.044207,hue2.temperature,20.39
1625912095.058347,hue2.temperature,20.25
1625914493.051895,hue2.temperature,20.39
1625915091.026526,hue2.temperature,20.25
1625915386.044697,hue2.temperature,20.39
1625916286.055286,hue2.temperature,20.54
1625916586.028034,hue2.temperature,20.39
1625916886.043975,hue2.temperature,20.25
1625917186.065167,hue2.temperature,20.39
1625918381.047054,hue2.temperature,20.25
1625918681.05777,hue2.temperature,20.39
1625919281.061537,hue2.temperature,20.25
1625920181.056863,hue2.temperature,20.39
1625920781.056658,hue2.temperature,20.25
1625921676.058331,hue2.temperature,20.39
1625922276.042204,hue2.temperature,20.25
1625922876.058402,hue2.temperature,20.39
1625923176.042948,hue2.temperature,20.54
1625923776.024424,hue2.temperature,20.39
1625924076.056933,hue2.temperature,20.25
1625924671.04255,hue2.temperature,20.39
1625925271.046135,hue2.temperature,20.25
1625929165.027965,hue2.temperature,20.39
1625930363.057099,hue2.temperature,20.25
1625931863.03836,hue2.temperature,20.39
1625932463.040253,hue2.temperature,20.25
1625933058.041937,hue2.temperature,20.39
1625934856.05683,hue2.temperature,20.25
1625938454.044157,hue2.temperature,20.39
1625939049.057781,hue2.temperature,20.25
1625941450.044622,hue2.temperature,20.39
1625942045.082326,hue2.temperature,20.25
1625942345.082186,hue2.temperature,20.39
1625942945.056865,hue2.temperature,20.25
1625943245.058419,hue2.temperature,20.39
1625943545.029492,hue2.temperature,20.54
1625943845.043864,hue2.temperature,20.39
1625944145.058322,hue2.temperature,20.25
1625944740.02794,hue2.temperature,20.39
1625945940.042264,hue2.temperature,20.25
1625946240.060204,hue2.temperature,20.39
1625946538.056268,hue2.temperature,20.54
1625947138.058013,hue2.temperature,20.39
1625947438.044394,hue2.temperature,20.25
1625948338.056548,hue2.temperature,20.39
1625948638.060445,hue2.temperature,20.54
1625948933.042719,hue2.temperature,20.39
1625949233.028722,hue2.temperature,20.25
1625949533.056585,hue2.temperature,20.39
1625950133.046215,hue2.temperature,20.25
1625950733.043339,hue2.temperature,20.39
1625951333.042368,hue2.temperature,20.25
1625951633.049762,hue2.temperature,20.39
1625953427.033849,hue2.temperature,20.25
1625956122.058613,hue2.temperature,20.39
1625956722.041782,hue2.temperature,20.25
1625957922.050199,hue2.temperature,20.39
1625958222.056712,hue2.temperature,20.54
1625958522.028317,hue2.temperature,20.39
1625958822.044097,hue2.temperature,20.25
1625959717.057919,hue2.temperature,20.39
1625960317.056606,hue2.temperature,20.25
1625960617.05679,hue2.temperature,20.39
1625961817.042216,hue2.temperature,20.25
1625962117.044076,hue2.temperature,20.39
1625962712.036801,hue2.temperature,20.25
1625963612.056399,hue2.temperature,20.39
1625964210.060567,hue2.temperature,20.25
1625964513.028505,hue2.temperature,20.39
1625966307.042047,hue2.temperature,20.25
1625966906.041874,hue2.temperature,20.39
1625967508.041222,hue2.temperature,20.25
1625967808.04265,hue2.temperature,20.39
1625968108.056868,hue2.temperature,20.54
1625968403.027823,hue2.temperature,20.39
1625968703.025986,hue2.temperature,20.25
1625970802.040216,hue2.temperature,20.39
1625972002.04056,hue2.temperature,20.25
1625974096.043793,hue2.temperature,20.39
1625974996.058152,hue2.temperature,20.54
1625975596.042803,hue2.temperature,20.39
1625975896.0584,hue2.temperature,20.25
1625978289.038777,hue2.temperature,20.39
1625978890.057508,hue2.temperature,20.25
1625979490.056701,hue2.temperature,20.39
1625980090.059086,hue2.temperature,20.25
1625980385.070661,hue2.temperature,20.39
1625980988.04736,hue2.temperature,20.25
1625981886.049147,hue2.temperature,20.39
1625982484.039797,hue2.temperature,20.25
1625987275.041606,hue2.temperature,20.39
1625987875.043937,hue2.temperature,20.11
1625988475.028065,hue2.temperature,20.25
1625990574.054384,hue2.temperature,20.39
1625991173.038661,hue2.temperature,20.25
1625991772.055575,hue2.temperature,20.39
1625992367.057777,hue2.temperature,20.25
1625992669.052429,hue2.temperature,20.39
1625993269.054222,hue2.temperature,20.25
1625993569.03987,hue2.temperature,20.39
1625994164.028484,hue2.temperature,20.25
1625910000.0,ipCamera.LightLevel,unavailable
1625910000.0,ipCamera.motion,unavailable
1625910000.0,ipCamera.sound,unavailable
1625910000.0,sun,above_horizon
1625945822.012884,sun,below_horizon
1625974173.010344,sun,above_horizon
1625910000.0,weather.homeLocation,rainy
1625912669.483343,weather.homeLocation,cloudy
1625927309.494294,weather.homeLocation,partlycloudy
1625945609.505081,weather.homeLocation,cloudy
1625949269.488119,weather.homeLocation,rainy
1625974889.488855,weather.homeLocation,cloudy
1625993189.475557,weather.homeLocation,rainy
1625910000.0,weather.town,partlycloudy
1625933652.283521,weather.town,sunny
1625952127.833859,weather.town,rainy
1625959528.017458,weather.town,cloudy
1625963236.536553,weather.town,rainy
1625969648.030147,weather.town,cloudy
1625980564.875916,weather.town,rainy
1625991621.122418,weather.town,cloudy
