time_stamp,entity,new_status
1626342000.0,automation.cameraOnWhenUserLeave,on
1626342000.0,window,off
1626342000.0,hue.motionSensor.motion,unavailable
1626342000.0,hue2.motion,off
1626342000.0,ipCamera.motionActive,unavailable
1626342000.0,door,off
1626353272.653872,door,on
1626353277.895683,door,off
1626353346.616669,door,on
1626353348.562009,door,off
1626359981.966102,door,on
1626359988.265418,door,off
1626361188.574458,door,on
1626361193.827929,door,off
1626379894.722577,door,on
1626379910.503115,door,off
1626342000.0,camera.status,off
1626342000.0,ceilingLamp,off
1626372721.043323,ceilingLamp,on
1626418064.04294,ceilingLamp,off
1626342000.0,deskLamp,off
1626372721.043002,deskLamp,on
1626418064.04254,deskLamp,off
1626342000.0,huewhiteLamp2,on
1626342000.0,hueWhiteLamp3,unavailable
1626342000.0,light.livingRoom,off
1626372721.057241,light.livingRoom,on
1626418064.027801,light.livingRoom,off
1626342000.0,radiatorThermostat.measuredTemperature,22.8
1626349282.403129,radiatorThermostat.measuredTemperature,23.1
1626353273.327454,radiatorThermostat.measuredTemperature,23.2
1626359982.513051,radiatorThermostat.measuredTemperature,23.3
1626368412.659841,radiatorThermostat.measuredTemperature,23.2
1626382874.860385,radiatorThermostat.measuredTemperature,23.4
1626389237.425653,radiatorThermostat.measuredTemperature,23.5
1626395629.263994,radiatorThermostat.measuredTemperature,23.6
1626408003.546782,radiatorThermostat.measuredTemperature,23.5
1626408372.933903,radiatorThermostat.measuredTemperature,23.6
1626414796.761005,radiatorThermostat.measuredTemperature,23.5
1626418804.843868,radiatorThermostat.measuredTemperature,23.4
1626427539.439318,radiatorThermostat.measuredTemperature,23.3
1626342000.0,hue.lightLevel,unavailable
1626342000.0,hue2.lightLevel,7.49
1626342043.041414,hue2.lightLevel,7.71
1626342343.060492,hue2.lightLevel,11.02
1626342643.043769,hue2.lightLevel,14.33
1626342648.040701,hue2.lightLevel,25.35
1626342953.029877,hue2.lightLevel,11.9
1626343253.041155,hue2.lightLevel,11.35
1626343548.027491,hue2.lightLevel,20.39
1626344148.042573,hue2.lightLevel,13.56
1626344153.05679,hue2.lightLevel,26.34
1626344453.032667,hue2.lightLevel,24.8
1626344753.056992,hue2.lightLevel,24.47
1626345043.044567,hue2.lightLevel,10.25
1626345643.058141,hue2.lightLevel,11.02
1626345943.031117,hue2.lightLevel,11.35
1626346243.053421,hue2.lightLevel,12.01
1626346543.032075,hue2.lightLevel,13.66
1626346548.044159,hue2.lightLevel,32.73
1626346848.056791,hue2.lightLevel,31.74
1626347143.058944,hue2.lightLevel,15.1
1626347448.059664,hue2.lightLevel,9.04
1626347746.041677,hue2.lightLevel,10.58
1626348046.056864,hue2.lightLevel,7.16
1626348346.041689,hue2.lightLevel,7.83
1626348646.057738,hue2.lightLevel,8.71
1626348946.039477,hue2.lightLevel,7.49
1626349241.059351,hue2.lightLevel,12.67
1626349541.043563,hue2.lightLevel,38.02
1626349841.030115,hue2.lightLevel,31.74
1626350136.057074,hue2.lightLevel,11.46
1626350736.035382,hue2.lightLevel,11.68
1626351036.032771,hue2.lightLevel,11.24
1626351041.05664,hue2.lightLevel,27.77
1626351341.039611,hue2.lightLevel,17.96
1626351636.026366,hue2.lightLevel,6.94
1626352236.055861,hue2.lightLevel,6.06
1626352241.043247,hue2.lightLevel,3.42
1626352536.060351,hue2.lightLevel,2.2
1626352836.057026,hue2.lightLevel,2.98
1626353136.05777,hue2.lightLevel,4.52
1626353431.027946,hue2.lightLevel,10.25
1626354031.043095,hue2.lightLevel,13.34
1626354331.058115,hue2.lightLevel,15.98
1626354631.042064,hue2.lightLevel,14.33
1626354931.055834,hue2.lightLevel,13.12
1626355231.056765,hue2.lightLevel,19.73
1626355531.04501,hue2.lightLevel,14.99
1626355829.05907,hue2.lightLevel,14.0
1626356129.053571,hue2.lightLevel,11.68
1626356430.058418,hue2.lightLevel,12.89
1626356730.043527,hue2.lightLevel,13.12
1626357030.056674,hue2.lightLevel,13.56
1626357330.044473,hue2.lightLevel,14.11
1626357625.060465,hue2.lightLevel,11.9
1626357925.056621,hue2.lightLevel,11.13
1626358525.027691,hue2.lightLevel,10.69
1626358825.057142,hue2.lightLevel,10.25
1626359125.060764,hue2.lightLevel,9.92
