time_stamp,entity,new_status
1626428400.0,automation.cameraOnWhenUserLeave,on
1626428400.0,window,off
1626430212.93986,window,on
1626443327.600668,window,off
1626459364.951691,window,unavailable
1626460145.210686,window,off
1626463883.452817,window,unavailable
1626463896.888353,window,off
1626428400.0,hue.motionSensor.motion,unavailable
1626428400.0,hue2.motion,off
1626428400.0,ipCamera.motionActive,unavailable
1626428400.0,door,off
1626435723.894081,door,on
1626435731.254853,door,off
1626436604.267945,door,on
1626436646.702357,door,off
1626440057.804298,door,on
1626440064.127012,door,off
1626452716.415387,door,on
1626452723.785821,door,off
1626459364.951069,door,unavailable
1626460145.210229,door,off
1626463883.452093,door,unavailable
1626463896.888045,door,off
1626470077.467958,door,on
1626470086.905705,door,off
1626428400.0,camera.status,off
1626428400.0,ceilingLamp,off
1626444349.959882,ceilingLamp,on
1626444356.470498,ceilingLamp,off
1626471255.026709,ceilingLamp,on
1626512026.042745,ceilingLamp,off
1626428400.0,deskLamp,off
1626471255.026513,deskLamp,on
1626512026.042357,deskLamp,off
1626428400.0,huewhiteLamp2,on
1626428400.0,hueWhiteLamp3,unavailable
1626428400.0,light.livingRoom,off
1626444354.056789,light.livingRoom,on
1626444359.024325,light.livingRoom,off
1626471255.056307,light.livingRoom,on
1626512026.055072,light.livingRoom,off
1626428400.0,radiatorThermostat.measuredTemperature,23.3
1626433925.925694,radiatorThermostat.measuredTemperature,23.5
1626435724.574991,radiatorThermostat.measuredTemperature,23.6
1626443951.409225,radiatorThermostat.measuredTemperature,23.7
1626447601.67607,radiatorThermostat.measuredTemperature,23.9
1626449021.978124,radiatorThermostat.measuredTemperature,24.0
1626455374.319402,radiatorThermostat.measuredTemperature,24.1
1626459364.950692,radiatorThermostat.measuredTemperature,unavailable
1626460145.20995,radiatorThermostat.measuredTemperature,24.1
1626463883.451726,radiatorThermostat.measuredTemperature,unavailable
1626463896.887851,radiatorThermostat.measuredTemperature,24.0
1626468101.727685,radiatorThermostat.measuredTemperature,23.8
1626468406.239439,radiatorThermostat.measuredTemperature,23.7
1626480270.876325,radiatorThermostat.measuredTemperature,24.0
1626493038.5462,radiatorThermostat.measuredTemperature,24.1
1626428400.0,hue.lightLevel,unavailable
1626428400.0,hue2.lightLevel,15.43
1626428915.056843,hue2.lightLevel,9.92
1626429215.040643,hue2.lightLevel,10.58
1626429515.042987,hue2.lightLevel,10.8
1626429815.040747,hue2.lightLevel,20.72
1626430415.042586,hue2.lightLevel,23.25
1626431015.05721,hue2.lightLevel,24.91
1626431313.066908,hue2.lightLevel,9.7
1626431912.056138,hue2.lightLevel,8.71
1626431917.04389,hue2.lightLevel,24.58
1626432212.038407,hue2.lightLevel,9.37
1626432812.038067,hue2.lightLevel,11.02
1626433112.056322,hue2.lightLevel,12.12
1626433117.04343,hue2.lightLevel,6.72
1626433417.05479,hue2.lightLevel,9.48
1626433707.042649,hue2.lightLevel,30.75
1626434012.026678,hue2.lightLevel,9.26
1626434306.029923,hue2.lightLevel,30.75
1626434906.059758,hue2.lightLevel,30.2
1626434911.055961,hue2.lightLevel,15.54
1626435211.056801,hue2.lightLevel,12.78
1626435511.040154,hue2.lightLevel,15.43
1626435811.04462,hue2.lightLevel,20.72
1626436106.026114,hue2.lightLevel,9.37
1626436706.043843,hue2.lightLevel,1.32
1626437006.056548,hue2.lightLevel,1.0
1626440599.030651,hue2.lightLevel,1.32
1626440899.051005,hue2.lightLevel,1.0
1626441201.026794,hue2.lightLevel,1.1
1626441496.058601,hue2.lightLevel,3.2
1626442096.027654,hue2.lightLevel,3.75
1626442101.057831,hue2.lightLevel,1.76
1626442401.048257,hue2.lightLevel,1.21
1626442701.058683,hue2.lightLevel,1.1
1626442996.05779,hue2.lightLevel,3.64
1626443296.042125,hue2.lightLevel,3.75
1626443596.025012,hue2.lightLevel,1.0
1626443896.074545,hue2.lightLevel,2.2
1626444199.056172,hue2.lightLevel,3.09
1626444499.038422,hue2.lightLevel,3.2
1626444799.039481,hue2.lightLevel,3.31
1626445694.02427,hue2.lightLevel,3.2
1626445989.03781,hue2.lightLevel,1.98
1626446589.03755,hue2.lightLevel,2.98
1626447189.034822,hue2.lightLevel,1.1
1626447489.039272,hue2.lightLevel,1.0
1626448089.024427,hue2.lightLevel,1.87
1626448684.037187,hue2.lightLevel,1.76
1626448689.024102,hue2.lightLevel,1.1
1626448989.038575,hue2.lightLevel,1.0
1626449589.039312,hue2.lightLevel,1.21
1626449889.038021,hue2.lightLevel,1.0
1626450187.029627,hue2.lightLevel,1.43
1626450487.056648,hue2.lightLevel,1.32
1626450787.043475,hue2.lightLevel,1.21
1626451087.030073,hue2.lightLevel,1.0
1626452282.043751,hue2.lightLevel,2.42
1626452582.04457,hue2.lightLevel,2.31
1626453177.055124,hue2.lightLevel,2.64
1626453182.026967,hue2.lightLevel,2.76
1626453782.042481,hue2.lightLevel,2.64
1626454077.030157,hue2.lightLevel,2.53
1626454377.029023,hue2.lightLevel,2.09
1626454677.041844,hue2.lightLevel,2.2
1626454977.042731,hue2.lightLevel,2.31
1626455277.054689,hue2.lightLevel,1.98
1626455577.04438,hue2.lightLevel,1.43
1626455877.027619,hue2.lightLevel,1.0
1626470252.057595,hue2.lightLevel,2.2
1626470852.029861,hue2.lightLevel,2.09
1626472049.028686,hue2.lightLevel,2.31
1626472349.06204,hue2.lightLevel,2.2
