time_stamp,entity,new_status
1626255600.0,automation.cameraOnWhenUserLeave,on
1626255600.0,window,off
1626255600.0,hue.motionSensor.motion,unavailable
1626255600.0,hue2.motion,off
1626265638.095544,hue2.motion,on
1626265653.041427,hue2.motion,off
1626268147.042603,hue2.motion,on
1626268157.032383,hue2.motion,off
1626269487.026938,hue2.motion,on
1626269502.041189,hue2.motion,off
1626269522.027831,hue2.motion,on
1626269547.055748,hue2.motion,off
1626269582.055437,hue2.motion,on
1626269592.025584,hue2.motion,off
1626269597.039045,hue2.motion,on
1626269617.042565,hue2.motion,off
1626269622.041615,hue2.motion,on
1626269632.026351,hue2.motion,off
1626269637.040493,hue2.motion,on
1626269647.027613,hue2.motion,off
1626269652.041501,hue2.motion,on
1626269657.057437,hue2.motion,off
1626269727.043466,hue2.motion,on
1626269737.040151,hue2.motion,off
1626269782.056585,hue2.motion,on
1626269817.056236,hue2.motion,off
1626269837.040192,hue2.motion,on
1626269847.056873,hue2.motion,off
1626269857.041125,hue2.motion,on
1626269867.031268,hue2.motion,off
1626269927.059252,hue2.motion,on
1626269937.046069,hue2.motion,off
1626269962.057079,hue2.motion,on
1626269972.041992,hue2.motion,off
1626270962.030292,hue2.motion,on
1626270982.029749,hue2.motion,off
1626272651.056427,hue2.motion,on
1626272661.038054,hue2.motion,off
1626273276.059329,hue2.motion,on
1626273301.028954,hue2.motion,off
1626273366.056982,hue2.motion,on
1626273376.043171,hue2.motion,off
1626273551.028686,hue2.motion,on
1626273566.051059,hue2.motion,off
1626273616.071177,hue2.motion,on
1626273626.071053,hue2.motion,off
1626273796.063069,hue2.motion,on
1626273811.039035,hue2.motion,off
1626274011.057593,hue2.motion,on
1626274031.041788,hue2.motion,off
1626274211.0435,hue2.motion,on
1626274231.057097,hue2.motion,off
1626283820.062801,hue2.motion,on
1626283840.056356,hue2.motion,off
1626287225.038952,hue2.motion,on
1626287245.056241,hue2.motion,off
1626340833.050431,hue2.motion,on
1626340853.061744,hue2.motion,off
1626255600.0,ipCamera.motionActive,unavailable
1626255600.0,door,off
1626274280.943588,door,on
1626274328.048754,door,off
1626278828.195709,door,on
1626278834.521316,door,off
1626255600.0,camera.status,off
1626255600.0,ceilingLamp,off
1626279246.057536,ceilingLamp,on
1626279251.029081,ceilingLamp,off
1626279256.031168,ceilingLamp,on
1626284425.042969,ceilingLamp,off
1626285250.057423,ceilingLamp,on
1626287830.027506,ceilingLamp,off
1626287890.030009,ceilingLamp,on
1626341438.029589,ceilingLamp,off
