time_stamp,entity,new_status
1622367600.0,automation.cameraOnWhenUserLeave,on
1622367600.0,window,off
1622367600.0,hue.motionSensor.motion,off
1622367600.0,ipCamera.motionActive,unavailable
1622367600.0,door,off
1622386991.566755,door,on
1622387025.590249,door,off
1622404756.303952,door,on
1622404762.625542,door,off
1622367600.0,camera.status,off
1622367600.0,ceilingLamp,unavailable
1622375409.025492,ceilingLamp,on
1622377398.023845,ceilingLamp,off
1622399682.023597,ceilingLamp,unavailable
1622399705.04198,ceilingLamp,off
1622400290.048568,ceilingLamp,unavailable
1622400300.070164,ceilingLamp,off
1622400475.021637,ceilingLamp,unavailable
1622400485.023803,ceilingLamp,off
1622411561.023598,ceilingLamp,on
1622413376.024177,ceilingLamp,unavailable
1622413386.022649,ceilingLamp,on
1622367600.0,deskLamp,on
1622377398.023538,deskLamp,off
1622387777.022645,deskLamp,unavailable
1622387787.023794,deskLamp,off
1622392107.023061,deskLamp,unavailable
1622405757.023756,deskLamp,off
1622405762.022087,deskLamp,on
1622367600.0,hueWhiteLamp3,unavailable
1622367600.0,radiatorThermostat.measuredTemperature,19.1
1622372955.045745,radiatorThermostat.measuredTemperature,19.0
1622374335.309213,radiatorThermostat.measuredTemperature,18.9
1622387072.245672,radiatorThermostat.measuredTemperature,19.0
1622393490.825884,radiatorThermostat.measuredTemperature,19.1
1622397281.865336,radiatorThermostat.measuredTemperature,19.2
1622403690.966096,radiatorThermostat.measuredTemperature,19.3
1622404813.452723,radiatorThermostat.measuredTemperature,19.4
1622408386.531898,radiatorThermostat.measuredTemperature,19.5
1622414733.356449,radiatorThermostat.measuredTemperature,19.6
1622421109.450003,radiatorThermostat.measuredTemperature,19.7
1622421866.965934,radiatorThermostat.measuredTemperature,19.8
1622441083.735666,radiatorThermostat.measuredTemperature,19.7
1622447436.074459,radiatorThermostat.measuredTemperature,19.6
1622449849.859062,radiatorThermostat.measuredTemperature,19.5
1622367600.0,hue.lightLevel,2.87
1622367712.046059,hue.lightLevel,1.0
1622368312.044461,hue.lightLevel,1.54
1622368607.046554,hue.lightLevel,1.65
1622368907.030968,hue.lightLevel,1.43
1622368912.029153,hue.lightLevel,3.75
1622369212.044585,hue.lightLevel,3.64
