time_stamp,entity,new_status
1623891600.0,automation.dinnerLights,on
1623891600.0,automation.lightsOnWhenMotionDetected,on
1623891600.0,automation.cameraOffWhenAtHome,on
1623891600.0,automation.lightsOffWhenTooBright,on
1623891600.0,automation.lightsOffWhenNoMotion,on
1623891600.0,automation.cameraOnWhenUserLeave,on
1623891600.0,window,off
1623906414.690044,window,on
1623908924.219698,window,off
1623959984.644874,window,on
1623962410.977864,window,off
1623891600.0,controll.accessRoom1,off
1623906668.240279,controll.accessRoom1,on
1623906676.038051,controll.accessRoom1,off
1623908935.063015,controll.accessRoom1,on
1623908941.514214,controll.accessRoom1,off
1623916633.326038,controll.accessRoom1,on
1623916641.852739,controll.accessRoom1,off
1623925924.030271,controll.accessRoom1,on
1623925959.41757,controll.accessRoom1,off
1623927625.037195,controll.accessRoom1,on
1623927628.496788,controll.accessRoom1,off
1623939764.347113,controll.accessRoom1,on
1623939790.258793,controll.accessRoom1,off
1623939794.558327,controll.accessRoom1,on
1623939798.86812,controll.accessRoom1,off
1623946465.726602,controll.accessRoom1,on
1623946470.173409,controll.accessRoom1,off
1623946470.645805,controll.accessRoom1,on
1623946471.919297,controll.accessRoom1,off
1623951285.179458,controll.accessRoom1,on
1623951328.431313,controll.accessRoom1,off
1623962905.60652,controll.accessRoom1,on
1623963007.474466,controll.accessRoom1,off
1623891600.0,hue.motionSensor.motion,off
1623905240.926049,hue.motionSensor.motion,on
1623905261.599287,hue.motionSensor.motion,off
1623905492.831042,hue.motionSensor.motion,on
1623905515.488817,hue.motionSensor.motion,off
1623905695.254758,hue.motionSensor.motion,on
1623905729.377929,hue.motionSensor.motion,off
1623905736.23022,hue.motionSensor.motion,on
1623905746.154091,hue.motionSensor.motion,off
1623905757.495216,hue.motionSensor.motion,on
1623905780.759735,hue.motionSensor.motion,off
1623905781.765623,hue.motionSensor.motion,on
1623905802.468102,hue.motionSensor.motion,off
1623905815.014499,hue.motionSensor.motion,on
1623905839.97788,hue.motionSensor.motion,off
1623905946.471066,hue.motionSensor.motion,on
1623905968.429073,hue.motionSensor.motion,off
1623906006.725839,hue.motionSensor.motion,on
1623906021.097535,hue.motionSensor.motion,off
1623906053.449847,hue.motionSensor.motion,on
1623906063.452051,hue.motionSensor.motion,off
1623906096.72772,hue.motionSensor.motion,on
1623906110.911328,hue.motionSensor.motion,off
1623906114.600512,hue.motionSensor.motion,on
1623906124.604093,hue.motionSensor.motion,off
1623906154.11804,hue.motionSensor.motion,on
1623906168.297588,hue.motionSensor.motion,off
1623906182.368026,hue.motionSensor.motion,on
1623906213.827852,hue.motionSensor.motion,off
1623906288.193619,hue.motionSensor.motion,on
1623906310.306591,hue.motionSensor.motion,off
1623906381.541157,hue.motionSensor.motion,on
1623906396.76171,hue.motionSensor.motion,off
1623906406.096032,hue.motionSensor.motion,on
1623906440.627586,hue.motionSensor.motion,off
1623906505.182269,hue.motionSensor.motion,on
1623906515.001231,hue.motionSensor.motion,off
1623906518.453646,hue.motionSensor.motion,on
1623906553.663902,hue.motionSensor.motion,off
1623906556.873558,hue.motionSensor.motion,on
1623906566.804038,hue.motionSensor.motion,off
1623906571.300546,hue.motionSensor.motion,on
1623906608.453687,hue.motionSensor.motion,off
1623908907.358506,hue.motionSensor.motion,on
1623908938.076278,hue.motionSensor.motion,off
1623908955.243248,hue.motionSensor.motion,on
1623908977.474127,hue.motionSensor.motion,off
1623909151.728698,hue.motionSensor.motion,on
1623909165.723883,hue.motionSensor.motion,off
1623910176.261381,hue.motionSensor.motion,on
1623910198.21381,hue.motionSensor.motion,off
1623910199.220211,hue.motionSensor.motion,on
1623910218.079852,hue.motionSensor.motion,off
1623910253.601148,hue.motionSensor.motion,on
1623910285.304616,hue.motionSensor.motion,off
1623911081.676913,hue.motionSensor.motion,on
1623911095.735655,hue.motionSensor.motion,off
1623911113.079833,hue.motionSensor.motion,on
1623911127.005668,hue.motionSensor.motion,off
1623913034.123146,hue.motionSensor.motion,on
1623913048.119136,hue.motionSensor.motion,off
1623913700.517562,hue.motionSensor.motion,on
1623913714.396102,hue.motionSensor.motion,off
1623915239.445249,hue.motionSensor.motion,on
1623915265.681744,hue.motionSensor.motion,off
1623915303.013829,hue.motionSensor.motion,on
1623915331.74393,hue.motionSensor.motion,off
1623915386.711286,hue.motionSensor.motion,on
1623915400.648673,hue.motionSensor.motion,off
