time_stamp,entity,new_status
1627866000.0,automation.lightsOffWhenTooBright,on
1627866000.0,window,off
1627866944.616837,window,unavailable
1627866956.765372,window,off
1627866000.0,hue.motionSensor.motion,off
1627866000.0,ipCamera.motionActive,unavailable
1627866000.0,door,off
1627866944.616131,door,unavailable
1627866956.764844,door,off
1627866000.0,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1625046143.687241,climate.controllAccessPoint,auto
1627866000.0,humidity,58.50
1627866377.608622,humidity,58.40
1627866503.906108,humidity,58.50
1627866631.060481,humidity,58.40
1627866694.191642,humidity,58.50
1627867453.544666,humidity,58.40
1627867517.481241,humidity,58.50
1627869226.615907,humidity,58.40
1627869352.905064,humidity,58.50
1627869543.195316,humidity,58.40
1627869669.454153,humidity,58.50
1627870872.912481,humidity,58.60
1627870935.640115,humidity,58.50
1627870999.598949,humidity,58.60
1627871062.756704,humidity,58.50
1627871568.805669,humidity,58.60
1627871759.129699,humidity,58.50
1627871885.446411,humidity,58.60
1627872201.988644,humidity,58.50
1627872772.40562,humidity,58.40
1627872899.120381,humidity,58.50
1627872962.28087,humidity,58.40
1627874165.403817,humidity,58.50
1627874924.921166,humidity,58.40
1627874988.449221,humidity,58.50
1627875178.353032,humidity,58.40
1627875241.528602,humidity,58.50
1627876064.925927,humidity,58.60
1627876191.205818,humidity,58.50
1627876381.445584,humidity,58.40
1627876444.617666,humidity,58.50
1627876571.084827,humidity,58.40
1627876824.255664,humidity,58.30
1627877077.651912,humidity,58.40
1627877267.238168,humidity,58.30
1627877773.809962,humidity,58.40
1627877900.319053,humidity,58.30
1627878153.749173,humidity,58.40
1627878407.04522,humidity,58.30
1627878470.398808,humidity,58.40
1627878533.564182,humidity,58.30
1627878597.38825,humidity,58.40
1627878914.012209,humidity,58.30
1627878977.149336,humidity,58.40
1627879356.81223,humidity,58.30
1627879926.814207,humidity,58.20
1627880116.432509,humidity,58.30
1627880243.340272,humidity,58.20
1627880623.083828,humidity,58.10
1627880686.420247,humidity,58.20
1627881129.840427,humidity,58.10
1627881192.9962,humidity,58.20
1627881256.16035,humidity,58.10
1627881319.298933,humidity,58.20
1627881635.82019,humidity,58.30
1627881700.394553,humidity,58.20
1627881764.009527,humidity,58.30
1627881953.451713,humidity,58.20
1627882080.52453,humidity,58.30
1627882333.451211,humidity,58.20
1627882397.045634,humidity,58.30
1627882586.517143,humidity,58.20
1627882650.07108,humidity,58.30
1627883030.39292,humidity,58.20
1627883726.774137,humidity,58.10
1627883789.908484,humidity,58.20
1627884106.500545,humidity,58.10
1627884423.086099,humidity,58.20
1627884486.239527,humidity,58.10
1627884866.407989,humidity,58.00
1627885879.571416,humidity,57.90
1627886575.981353,humidity,57.80
1627887018.860436,humidity,57.70
1627887905.284402,humidity,57.60
1627887968.419353,humidity,57.70
1627888095.891565,humidity,57.60
1627888412.517506,humidity,57.70
1627888475.297638,humidity,57.60
1627889171.441489,humidity,57.50
1627889234.591618,humidity,57.60
1627889297.750209,humidity,57.50
1627890184.261164,humidity,57.40
1627890247.402154,humidity,57.50
1627892024.238307,humidity,57.40
1627892087.365294,humidity,57.50
1627892277.608277,humidity,57.40
1627892403.874249,humidity,57.50
1627892973.898271,humidity,57.40
1627893037.045391,humidity,57.50
1627893670.279306,humidity,57.40
1627893797.744813,humidity,57.50
1627893860.505071,humidity,57.40
1627893986.788836,humidity,57.30
1627894049.939414,humidity,57.40
1627894114.260913,humidity,57.30
1627894240.187601,humidity,57.40
1627894303.336198,humidity,57.30
1627897218.389133,humidity,57.10
1627897282.337707,humidity,57.30
1627897345.898522,humidity,57.10
1627897408.649519,humidity,57.20
1627897534.958908,humidity,57.10
1627897598.961126,humidity,57.20
1627897725.278998,humidity,57.00
1627897788.449828,humidity,56.90
1627897851.589481,humidity,57.10
1627897979.142818,humidity,57.20
1627898104.963118,humidity,57.30
1627898232.099104,humidity,57.20
1627898295.629468,humidity,57.30
1627898421.514946,humidity,57.20
1627898548.618356,humidity,57.30
1627898865.13859,humidity,57.20
1627898928.681,humidity,57.30
1627899307.921791,humidity,57.20
1627899434.226645,humidity,57.30
1627899498.278324,humidity,57.10
1627899561.815434,humidity,57.20
1627899624.556938,humidity,57.30
1627899687.70523,humidity,57.20
1627899814.797539,humidity,57.10
1627899941.125391,humidity,57.20
1627900257.725162,humidity,57.10
1627900448.040138,humidity,57.20
1627900700.623469,humidity,57.10
1627900954.138427,humidity,57.00
1627901017.298287,humidity,57.10
1627901144.828275,humidity,57.00
1627901207.608073,humidity,57.20
1627901270.767234,humidity,57.10
1627901461.438205,humidity,57.00
1627901524.182853,humidity,57.10
1627901714.530968,humidity,57.00
1627901778.052901,humidity,57.10
1627901840.802713,humidity,57.00
1627901903.952117,humidity,56.80
1627901967.099001,humidity,56.90
1627902031.043503,humidity,57.10
1627902283.60814,humidity,57.00
1627902853.597409,humidity,57.10
1627902916.75162,humidity,57.00
1627902980.804523,humidity,57.10
1627903170.25401,humidity,57.00
1627903233.387657,humidity,57.10
1627903297.323654,humidity,57.00
1627903360.856184,humidity,57.10
1627903427.482515,humidity,57.00
1627903617.735413,humidity,57.10
1627903807.142426,humidity,57.00
1627903870.270976,humidity,57.10
1627903934.253932,humidity,57.00
1627903997.793536,humidity,57.10
1627904503.273053,humidity,57.20
1627904630.837062,humidity,57.10
1627904947.44258,humidity,57.20
1627905326.739126,humidity,57.10
1627905453.042201,humidity,57.20
1627905643.349501,humidity,57.10
1627906592.99853,humidity,57.00
1627906719.287382,humidity,57.10
1627906846.850944,humidity,57.00
1627906909.618025,humidity,57.10
1627907416.369831,humidity,57.00
1627907605.85591,humidity,56.90
1627907668.961776,humidity,57.00
1627907732.990123,humidity,56.90
1627907859.305807,humidity,57.00
1627908049.613314,humidity,56.80
1627908113.140096,humidity,56.90
1627908175.917797,humidity,57.00
1627908302.194083,humidity,57.10
1627908429.647313,humidity,57.00
1627908492.400278,humidity,57.10
1627908555.539229,humidity,57.00
1627908618.712613,humidity,57.10
1627908809.152218,humidity,57.00
1627909251.755916,humidity,57.20
1627909315.793935,humidity,57.10
1627909442.30068,humidity,57.00
1627909505.222786,humidity,57.10
1627909568.366446,humidity,57.20
1627909632.309286,humidity,57.10
1627909695.638064,humidity,57.20
1627909758.780177,humidity,57.10
1627909821.745068,humidity,57.00
1627909884.89927,humidity,57.10
1627910075.257046,humidity,57.20
1627910201.340965,humidity,57.10
1627910517.910124,humidity,57.20
1627910581.869409,humidity,57.10
1627910708.363847,humidity,57.20
1627910961.833449,humidity,57.10
1627911024.947065,humidity,57.20
1627911341.490348,humidity,57.10
1627911404.440719,humidity,57.20
1627911531.523077,humidity,57.00
1627911594.871602,humidity,57.10
1627911658.023816,humidity,57.00
1627911720.97899,humidity,56.90
1627911784.118723,humidity,57.00
1627911974.552564,humidity,57.10
1627912164.663611,humidity,56.90
1627912227.983323,humidity,57.00
1627912291.148552,humidity,57.10
1627912417.229793,humidity,57.00
1627912544.546138,humidity,56.90
